gene,pVal
"NOB1",0.663691586638082
"SRRM2",0.663858658635184
"CYFIP1",0.664010175489033
"NELFCD",0.664188037509969
"PROSC",0.664662735570245
"SRCAP",0.664832185845279
"NT5DC1",0.664874204725398
"TIMP1",0.664919860658668
"ZFAND6",0.664963165590631
"CTC-228N24.3",0.665485218580137
"CDC73",0.665520654980188
"SP1",0.665611976750002
"NUDT16L1",0.665611976750002
"IFRD2",0.665628605977719
"MMS19",0.665631843722517
"USP46",0.665631843722517
"SRP68",0.665631843722517
"GSN",0.665711966710611
"SRM",0.66612787986001
"CARD10",0.666456346739168
"SLC39A9",0.666458966750291
"APEX1",0.666518814915623
"TMEM127",0.666752287335297
"PITRM1",0.667107479242336
"FAM178A",0.667107479242336
"TRIM47",0.667498545294425
"TMBIM6",0.668109398330478
"SBDS",0.668934974837066
"INTS10",0.669239625193285
"DCTN2",0.669567869221852
"MYEOV2",0.669751142004189
"SLC25A4",0.669913213331
"HIPK1",0.670028891515772
"ZFYVE21",0.670029069006575
"TAF13",0.670091921885259
"NDUFS7",0.670216494912702
"NFKBIZ",0.670295449886934
"SLC25A6",0.670470523130827
"YEATS4",0.670601473999285
"ARHGEF26",0.670601473999285
"ATP13A2",0.670918524944921
"NUPL1",0.67120773758485
"SIAH1",0.671262660563384
"GALNT10",0.671840751435289
"C8B",0.672045875357181
"SENP2",0.672045875357181
"SIPA1L3",0.672045875357181
"RELL2",0.672102482786108
"TMEM203",0.672714589828027
"MICA",0.672807574636534
"ZBTB33",0.672861936713644
"SLC35D2",0.673029002305146
"INHBE",0.673029002305146
"CASK",0.673348266505521
"MRPL50",0.673518282454033
"ORM2",0.673568403967679
"SUPT6H",0.673782790268036
"ZFP36L2",0.673789190690812
"EPB41",0.674095621463493
"MT-ND4L",0.674134003061397
"MAP4K5",0.674138329357546
"DIAPH2",0.674550673235438
"WDR43",0.674550673235438
"CTB-43E15.4",0.674924005088076
"CNNM1",0.675009639183639
"RUFY1",0.675200355530673
"CNOT11",0.675209248477212
"ABHD17A",0.675580580905941
"SYNJ2BP",0.675767503457549
"PPP2R2A",0.675971637493697
"PDXDC1",0.676047016829836
"ZFX",0.676158195699158
"TATDN2",0.676221545864136
"LIMS1",0.676257752569009
"ATF6",0.676673477250588
"NOTCH2",0.676721866587939
"RPL28",0.676839676403991
"TMEM68",0.677074727731252
"PSORS1C1",0.677074727731252
"SLC36A4",0.677108061300301
"PLEKHA5",0.677420939943251
"HNRNPM",0.677437311252663
"FAM199X",0.677461992425878
"LINC00667",0.677467938079813
"EIF3D",0.677489706468004
"SPATS2L",0.6783346917806
"RFNG",0.679101280140462
"SMC1A",0.679589340447201
"TP53I13",0.679811395433057
"RHOG",0.680036297218814
"MZT2A",0.68008067839658
"CLCN7",0.680290629807018
"PRKCA",0.680568283124711
"IDS",0.680595644482621
"HIPK3",0.680639326564471
"RSRC2",0.680967231604125
"HGS",0.681107633189823
"TUBG2",0.681540323655094
"HIF1AN",0.681915389119004
"TIFA",0.682085151533645
"HNRNPA0",0.682237652046725
"MYH9",0.682440288981464
"SCYL2",0.682881355543278
"PLA2G12A",0.682970532027481
"KIF5B",0.683348821210493
"GPATCH8",0.683663613180879
"EFHD2",0.683663613180879
"ADPRHL2",0.684280497211618
"UBQLN4",0.684432687167257
"LYRM5",0.684515467615954
"UCKL1",0.684515467615954
"MFAP1",0.684515467615954
"SH3GL1",0.684688680568644
"GRB2",0.684726756077019
"UBIAD1",0.685078280884709
"SIGIRR",0.685132957667011
"LRRFIP2",0.68537436393152
"FLNB",0.685837340408383
"RPS6KB2",0.685871941595742
"ARF5",0.686071500733146
"MSRB2",0.686107304437562
"RNF11",0.686147564239989
"TMEM97",0.686223018592242
"NAA20",0.686480122682105
"GOLT1A",0.68682683425226
"MYLK",0.687103131599194
"TTC9C",0.687135804739587
"CAMSAP2",0.687135804739587
"TOB2",0.687230048296561
"S100PBP",0.687230048296561
"SPSB3",0.687230048296561
"LONP2",0.687428071178896
"TOMM5",0.687562061602737
"VPS4B",0.687656931250821
"RPS19",0.688548262134016
"RPL18",0.688548262134016
"MT-ND1",0.688548262134016
"PLEKHM2",0.688584257905682
"JUP",0.688609979488497
"STX8",0.688646307582672
"BTBD7",0.688697709240727
"RTF1",0.688750090518738
"GRB14",0.689069343359574
"SCAP",0.689599777883889
"AEBP2",0.689599777883889
"MSL2",0.689599777883889
"CTDSP2",0.690476739189832
"DNAAF2",0.690846114219121
"AFTPH",0.691084956335461
"AK1",0.691345582565251
"MRFAP1L1",0.691348191927133
"PAPOLA",0.691547900799741
"PRKAG2",0.691816047995148
"SAMD4A",0.692086029498093
"VPS54",0.692226333847671
"FKBP3",0.692372728454841
"GPN2",0.692387743032208
"TBPL1",0.692389141372604
"GIT1",0.692389141372604
"TNFAIP1",0.69307284531664
"KPNA6",0.693301291085739
"NONO",0.6934341079513
"MPC1",0.693520008770645
"POLR2I",0.693577981069265
"KHNYN",0.693715944530507
"WDR81",0.693715944530507
"ANKRD54",0.693715944530507
"HELZ",0.693966484655892
"LCN2",0.694197771922443
"HBP1",0.694324325327043
"BHLHE40",0.694324520135605
"LAMC1",0.694797414249785
"TMEM9B",0.694837158265782
"SNRPG",0.694968976590447
"COX20",0.695107027755406
"DDX42",0.695596098568533
"CECR5",0.695596098568533
"NBPF10",0.696131151642435
"SUMO3",0.69641024283843
"C19orf25",0.696617559069909
"PRMT1",0.696915495732505
"ALDH6A1",0.696978273011996
"USP14",0.697201880609222
"FBXO28",0.697469900582394
"PTOV1",0.697470100471091
"ZNF44",0.697562545452052
"TNFRSF10A",0.697562545452052
"YLPM1",0.697562545452052
"TOR2A",0.697592388712504
"XXbac-BPGBPG55C20.2",0.697592388712504
"RNF5",0.697817381642587
"LRP10",0.697817488256796
"RP11-372E1.6",0.698374090395753
"R3HDM4",0.698374090395753
"AMD1",0.698385553697577
"BPTF",0.698447149947087
"XPO6",0.698675455738352
"SIPA1L2",0.698675455738352
"APEH",0.698993303985526
"NRD1",0.698993303985526
"CCDC82",0.699121310556857
"SUPT16H",0.699121310556857
"MAPRE3",0.699820075357187
"ABHD3",0.699841425772138
"GNB2",0.699965675867298
"CCS",0.700293388949606
"FBXO9",0.7005861534233
"ECT2",0.7005861534233
"CHMP6",0.700951182998878
"LINC00493",0.701299971185229
"PPP6R2",0.701325530265434
"RPL17",0.701656149637131
"UGGT1",0.701805599180733
"CHCHD4",0.702027251828954
"RFX5",0.702027251828954
"REST",0.702234531188478
"RP11-163F15.1",0.702750045892304
"CCDC97",0.702935887812004
"LRRC40",0.702935887812004
"NDRG3",0.703043624238428
"SEC24C",0.703043624238428
"SHROOM1",0.703119946391101
"ADI1",0.703134915946605
"GAS8",0.703229596913413
"DNTTIP2",0.703229596913413
"SLC30A5",0.703498844537352
"RIOK3",0.70370612336801
"PGPEP1",0.704192512209236
"MCC",0.70498611847432
"PC",0.705283447264448
"IWS1",0.705283447264448
"HSD17B11",0.705541562281549
"SBF2-AS1",0.705581980829375
"UMPS",0.705581980829375
"ATP6AP1",0.705675051503566
"SREK1IP1",0.705707972876508
"USO1",0.705716649367934
"PDCD6",0.705984572998431
"SCAMP3",0.706333053422887
"CPNE3",0.706659333909558
"TMEM165",0.706820104761958
"SNAP29",0.706820104761958
"RNASEH2C",0.706919096895134
"CGNL1",0.707021304098818
"MESDC2",0.707125381989412
"FAM53C",0.707586514142099
"PUM2",0.707672543576757
"RTKN",0.707951426081815
"ZNF259",0.707951426081815
"BAG5",0.70824362708796
"SLC35F6",0.708504715800048
"CHMP1B",0.708504715800048
"NPC1L1",0.708836152166801
"FADS1",0.708836152166801
"COPB2",0.708873281588516
"KPNA2",0.708873464974467
"SNRPF",0.709057703496739
"MARCH5",0.70910708625735
"MTSS1",0.709480907010649
"MXRA7",0.709480907010649
"BID",0.709671438354193
"PRADC1",0.709676770917142
"HNRNPH2",0.709924097369687
"ZDHHC9",0.709965676791049
"FAM177A1",0.710167762634447
"DAPK1",0.710258728813884
"PSME3",0.710258728813884
"RP11-532F12.5",0.710628699703746
"AAMDC",0.710682790597945
"AP1G2",0.710884834119482
"LYZ",0.710974637833656
"EPAS1",0.711152834365086
"YIPF6",0.711234180671147
"FBXO17",0.711275551634901
"ZNF274",0.711275551634901
"ASH1L",0.711415672794354
"GFER",0.711470463576166
"MED21",0.711489047041276
"DCAF6",0.711540683056346
"ADK",0.712014338228697
"SIKE1",0.712075194311715
"C6orf47",0.712369750847341
"RNF146",0.712416222561727
"DUSP8",0.712669698799517
"GLS",0.712831689929766
"STK17A",0.71335540471752
"ARID1B",0.713359628980517
"HABP2",0.713614287254178
"ZNF609",0.713780576823941
"DNAJA1",0.713909763781631
"RRM2B",0.713964097152404
"NACC1",0.714252486757043
"CDC26",0.714299715853915
"CAV1",0.714299715853915
"WDFY2",0.714661321209168
"GLYR1",0.714733746867735
"EIF3B",0.715009549869325
"MCOLN1",0.715237432358159
"F2",0.715317459208822
"POLR3H",0.715347177849706
"ITIH1",0.71569402160429
"UBE3B",0.715915787237033
"RTCA",0.715915787237033
"SMIM11",0.716075631079741
"ORC4",0.716201717112335
"ANKFY1",0.716201717112335
"DEDD2",0.716201717112335
"SRSF3",0.716341652002137
"GNPTG",0.7165091864909
"CRKL",0.716955466998762
"BLOC1S6",0.717063455867961
"LYPLAL1",0.717063594449634
"CLIP1",0.717534977070901
"FAM105B",0.717808392183327
"RP11-469A15.2",0.717808392183327
"MPLKIP",0.717860875190692
"HSD17B12",0.717984834635179
"SAA1",0.718142124956655
"RNF14",0.718244748168504
"SLC25A45",0.71827058924454
"HERC3",0.7183949495777
"NUAK1",0.7183949495777
"NDUFA10",0.718529367918063
"SDF2",0.718709333066998
"SLC4A4",0.718865346779864
"TNRC6B",0.718995958350861
"FAM114A1",0.71911400651744
"L3HYPDH",0.719205833903297
"TNFRSF10D",0.71925216943193
"CHAMP1",0.71925216943193
"STOML2",0.719632448502156
"DEF8",0.719769872105818
"TAX1BP3",0.72013146736274
"GMPR2",0.720162857834427
"SNX24",0.720566539856279
"RPL10A",0.721125705991724
"ALB",0.721125894858847
"MOB1A",0.721517307227647
"CTTNBP2NL",0.72153239605973
"KIAA1279",0.72153239605973
"TP53RK",0.72153239605973
"PUF60",0.721595103592561
"EIF4H",0.72197633877423
"CPEB2",0.72231750846419
"EIF2AK4",0.722450038468205
"ATP6V1H",0.722456452939906
"ARID5B",0.722456452939906
"FOXK1",0.722730288174288
"AR",0.722741537985335
"PFDN2",0.722847549810415
"CHMP1A",0.72295047607841
"PJA2",0.723048225872463
"COMMD2",0.723292174318624
"CCDC28A",0.723340348477051
"KLHL20",0.723636650057804
"TNKS1BP1",0.723853168746541
"TSR3",0.724202835419539
"ARL2",0.724807912168983
"FAM96A",0.724883076320709
"MRPL16",0.725163099387304
"RNF187",0.725228570916565
"ISCA1",0.725248763666454
"NPW",0.725415364010018
"FAM212B",0.725540364315122
"DHX29",0.725592569842524
"MED9",0.725592763524905
"TMEM63B",0.725592763524905
"SYNGR2",0.726039280596782
"PDLIM5",0.726039280596782
"CFB",0.726048678477075
"PDCD2",0.726325655664824
"MRPL54",0.726623827563627
"KRT10",0.726834744289505
"NUDT19",0.726876635203175
"PPP2R3A",0.726876635203175
"POLDIP3",0.726990083219512
"KAT6A",0.726990083219512
"RPL3",0.727105954584304
"RPS3A",0.727105954584304
"TDG",0.727279466386314
"VASP",0.727600270949885
"ABCF2",0.728464167503207
"EIF3A",0.728647774710833
"ACTR1B",0.728786699768799
"PMVK",0.72882051738314
"MOB3A",0.728891344690042
"RCC1",0.728891344690042
"MIR22HG",0.729476533741932
"FARSB",0.729553765631775
"LZTR1",0.729553765631775
"MRPS27",0.729553765631775
"USB1",0.729838681672514
"TMEM104",0.729898745660726
"MON1B",0.729898968796844
"TCEB2",0.730091257555744
"GBP3",0.730098652276961
"SUSD3",0.730098652276961
"PRKCI",0.730286357703916
"TMEM161B-AS1",0.730286544675383
"PGRMC2",0.73040332456171
"NKTR",0.730404735017094
"DPP4",0.730773368984536
"PGD",0.730851495988621
"LCMT1",0.730851649772853
"PLEKHJ1",0.731189585378431
"SLK",0.731203156615345
"LIMCH1",0.731291038324048
"SF3B4",0.732353032300486
"CD320",0.732375384456371
"TBC1D13",0.732636264226109
"SETD5-AS1",0.732994834702946
"PTMA",0.733102411769387
"RPL15",0.73310268391967
"CSNK2B",0.733472561059751
"UBE3A",0.733706260692795
"SNX18",0.733849141050535
"C19orf48",0.733849141050535
"PROC",0.733967782604909
"SWAP70",0.734243558247396
"MMP24-AS1",0.734336611039996
"TK2",0.734580328580539
"PEX19",0.734580328580539
"PILRB",0.734917610730993
"ZNF121",0.734917898700584
"MTRR",0.734917898700584
"FITM2",0.734917898700584
"PLIN3",0.735499655850156
"AP3B1",0.735565710270913
"CTA-445C9.15",0.735565710270913
"FOXP4",0.735893211861639
"MARK3",0.736242867563314
"MLXIP",0.736415961522962
"COA1",0.736447237696334
"KIAA0319L",0.736465482047847
"FXR2",0.737327350704791
"ACSS2",0.737327350704791
"CAMLG",0.737413516290882
"GSTT1",0.737446475252115
"TIPRL",0.737447758626778
"DIDO1",0.737462951238387
"GOLIM4",0.737505123902024
"TMPO",0.737604841178212
"PBXIP1",0.737604841178212
"AEN",0.737776540381893
"NADK",0.738156119332164
"AP000350.4",0.738489020946078
"NF1",0.738691010435242
"MPC2",0.738978017466306
"BRK1",0.738978836149625
"IGBP1",0.73912703164616
"SNX27",0.739271572337877
"ECHDC3",0.739408563707057
"ATM",0.739438810414175
"CWC25",0.739438810414175
"C9orf41",0.739487060457765
"ACO1",0.739514992770225
"AHDC1",0.740294993977642
"TNS3",0.74042281108493
"C1GALT1",0.74070749618075
"R3HDM2",0.74070749618075
"KLF16",0.74070749618075
"DNAJC12",0.74079063830675
"GNAS",0.74095632113969
"TBC1D14",0.741046195114209
"PPP2R2D",0.741046195114209
"LIPA",0.741087742961843
"COPS7A",0.741296967650266
"ARMC10",0.741378604412627
"UAP1",0.741578069789252
"ACTR3",0.741657257749392
"BLOC1S2",0.741754227381421
"DDX54",0.741851141721237
"KANSL1",0.741949949525444
"PNN",0.742219721150188
"PTGFRN",0.74235562773571
"OSBPL11",0.74235562773571
"IRGQ",0.742553002884635
"IGFBP3",0.742569391211168
"HAX1",0.742678503036515
"YAE1D1",0.742988326721157
"FAF2",0.74317659595889
"TMEM98",0.743508322231672
"HERPUD2",0.743508322231672
"KLHL21",0.743508322231672
"GOSR1",0.743508322231672
"TEAD2",0.743597926751514
"MTOR",0.74364044446392
"ZNFX1",0.743972539008928
"CCT8",0.744175846811412
"MRPL42",0.74458226382452
"KIAA1147",0.744678987330697
"LIN7A",0.74473112403004
"ZNF277",0.74473112403004
"ARF3",0.744789891711204
"SNRPE",0.744849232655036
"AL590714.1",0.744959167639312
"KIAA0368",0.745298396611997
"LRRC8D",0.745298597988038
"DVL1",0.745320610996962
"B4GALT1",0.74546448805851
"ZNF641",0.745684808914292
"QSOX1",0.745684808914292
"SLC35E1",0.745695213402547
"GPR85",0.745811444296195
"C1orf53",0.745836910125338
"MZT1",0.746294245300594
"PCGF3",0.746299691482713
"WDR60",0.74653984997647
"FAM114A2",0.74653984997647
"AC093323.3",0.74653984997647
"NT5C2",0.74653984997647
"SGTA",0.746751512368509
"SEC11A",0.747243674735685
"C1orf122",0.747672376867335
"KDSR",0.748200669060964
"PRRG1",0.748384409946869
"STRN4",0.748384409946869
"SYT17",0.748384409946869
"MAPKAPK5",0.748683066446647
"ZC3H12A",0.748683066446647
"C11orf54",0.748683066446647
"GALM",0.748867646863036
"SMAP1",0.748867646863036
"GUCD1",0.748930333602907
"DDX52",0.749229913240484
"SGCB",0.749898764252469
"DPYD",0.750035253729215
"MIR4458HG",0.750035516904829
"CTC-444N24.11",0.750046695521417
"DDB1",0.750088526585572
"VCPIP1",0.750329923065775
"WHSC1L1",0.750387281967478
"STK39",0.751086827413614
"SIK2",0.751087099094016
"MKL1",0.751087099094016
"VWA1",0.751087099094016
"ELOVL5",0.751558469252216
"STK11",0.751645713846646
"SLC1A4",0.751645713846646
"CDIP1",0.751984084485287
"TRIM22",0.751984084485287
"ZBED4",0.752046416019027
"GPAA1",0.752546178736629
"DYNLL2",0.752692154449364
"PDE12",0.752720786560567
"CLPP",0.752941982474803
"RBBP8",0.753402991433482
"YDJC",0.753673925561927
"ETFDH",0.753792845517221
"KCTD9",0.753792845517221
"RP11-462L8.1",0.754314153805816
"SERPINA4",0.754314153805816
"MVP",0.75437342012977
"SEC63",0.754373540629582
"CCDC69",0.754507842942524
"MYCBP2",0.75465392040278
"TCF20",0.754942772104267
"TESC",0.755152264829484
"IFNAR2",0.755246014150208
"CCDC85C",0.75535175595601
"PSMD5-AS1",0.75535175595601
"SKI",0.75535175595601
"PIP4K2C",0.75535175595601
"PAX8",0.75535175595601
"KCNJ3",0.75535175595601
"KLHL18",0.75535175595601
"ADD1",0.755457827619882
"HCFC1R1",0.755598956071853
"ARHGAP1",0.755603961131449
"CMIP",0.755710134029642
"TMEM14C",0.756009513187123
"FAM104A",0.756016281609908
"TUBGCP2",0.756139046419379
"TRPT1",0.756139046419379
"POLR2F",0.75642437309363
"MLXIPL",0.756501618265366
"FAM222B",0.756501618265366
"IDH3B",0.756523012537138
"RPL9",0.757249530058868
"TNFRSF1A",0.757271954864894
"AKTIP",0.757565632431154
"CCDC126",0.757565632431154
"RP11-160O5.1",0.757751636324881
"SRF",0.758132149698191
"RC3H1",0.758184134680831
"RPL22L1",0.758224275596575
"TNPO2",0.75824738785853
"UBE2D4",0.75831921554285
"GNAQ",0.758614694633291
"MAP7D3",0.75912568107435
"CTR9",0.75912568107435
"TIMM17A",0.759510818536768
"INPPL1",0.759545057621967
"UBXN4",0.759758329676091
"CIR1",0.760007313108245
"ADAR",0.760245780411624
"TMEM189",0.760489863550435
"AAGAB",0.760679606417647
"PLK3",0.760679606417647
"F2RL1",0.760679606417647
"UTP3",0.760679606417647
"MGEA5",0.760691122896103
"RP9",0.761008180462513
"RARRES2",0.761804215687027
"SMARCC1",0.761836099098249
"RDH14",0.76192811837534
"BMP1",0.762186889018693
"ECHDC1",0.762186889018693
"KTN1",0.762242367311819
"NF2",0.762482137199532
"UNC50",0.762541552198482
"C9orf142",0.762541709462961
"UBAC1",0.762656641437265
"ZNF37A",0.762870375932847
"C12orf49",0.76309723646681
"LTV1",0.76309723646681
"PCBD2",0.76309723646681
"USP38",0.763137071820742
"ATP5E",0.763324506346497
"PHAX",0.763665106676743
"ATP5SL",0.763752124726879
"SAE1",0.764082818141044
"DFFA",0.764346816919967
"SLC26A2",0.764645783281451
"BANP",0.764645783281451
"APOL6",0.764805442262253
"DPAGT1",0.76481922425666
"TFDP1",0.76481922425666
"MRPL35",0.765693588301371
"ARFIP1",0.765927207345896
"TMBIM4.1",0.766006204102724
"TP53BP2",0.766018831871254
"COG4",0.766018831871254
"RNF138",0.766018831871254
"TOM1L2",0.766372849760233
"NBEAL1",0.766408379535421
"CCPG1",0.766603514942447
"VAPB",0.766654301108453
"CIC",0.766771282276111
"ATL3",0.76677177474094
"CHD9",0.76704044517675
"DGKZ",0.767115076196095
"PGM3",0.767115076196095
"WRNIP1",0.767115076196095
"ZCCHC17",0.767115076196095
"TMEM43",0.767233820162552
"LY6E",0.767422494763431
"MKKS",0.767594207285404
"SH2D3A",0.767617309768375
"DHDDS",0.767617503810043
"DYNC1LI2",0.767620292207012
"SPR",0.767742612338988
"TWF1",0.768169199118192
"DCBLD2",0.768200945138436
"GPM6A",0.768305872222856
"ELOVL6",0.768387019057097
"USP25",0.769111539991934
"POLDIP2",0.769378081045675
"YTHDF3",0.769392781529718
"SSH2",0.769392884372502
"HINT1",0.769414091633399
"GGH",0.769907066383314
"TRIM4",0.770959568361955
"NEDD4L",0.770961140106749
"B3GAT3",0.770961140106749
"FUS",0.771052092274994
"PI4K2A",0.771277330521681
"RFXANK",0.771369194277035
"HPS4",0.771369194277035
"CYP2R1",0.771405192100795
"PLEKHF2",0.771405393405694
"NSRP1",0.771573972274532
"RBM25",0.77203183291831
"KIAA1715",0.772388942551258
"HP",0.772447048526396
"RPS24",0.772464174175652
"EHD4",0.772496055597588
"SH3BGRL",0.77273775125428
"ARHGAP17",0.77273775125428
"COX6A1P2",0.772917019149885
"PHYHD1",0.773030208315485
"UBE2D1",0.773302706789707
"PLXNB1",0.773382231140776
"CCDC93",0.773484994839485
"ECE1",0.773540015793761
"MSRA",0.77388365394876
"STX3",0.774042036808232
"AKT1S1",0.774412156700929
"EIF3G",0.774471005468276
"PLEKHA3",0.774975742099922
"FRMD4B",0.775090004928404
"CYP2E1",0.775443592435356
"FBXL4",0.775545141550754
"NISCH",0.775554127080883
"RP4-758J18.2",0.775554127080883
"NUCB1",0.775582352880977
"FNBP1",0.775582352880977
"POLR2J3",0.775808204151732
"NUTM2A-AS1",0.776589390706252
"SEPT9",0.776678163491506
"KIAA1161",0.776730454005507
"CASP4",0.777075376663417
"UNK",0.777137794189556
"GOLGA5",0.777137794189556
"TCF3",0.777137794189556
"SETD8",0.777681535861625
"SEC23B",0.777768773951291
"GRIPAP1",0.777768773951291
"GUCA2B",0.77787069919675
"RP11-138A9.1",0.777894594952976
"HNRNPL",0.777967271414455
"HINT2",0.778140735556233
"MT-CYB",0.778575087986854
"ZMAT2",0.778585412521262
"EP400",0.778674222286369
"COL4A3BP",0.779172244583667
"NUP98",0.779172244583667
"NDUFB3",0.779721721995264
"C17orf96",0.77976371861005
"C6orf136",0.779800689174085
"DCTPP1",0.780675894284587
"MACF1",0.780756282786754
"BAIAP2",0.781011596317166
"MTHFD1L",0.781011596317166
"ZCRB1",0.781028682407748
"DNAJB1",0.781076302063847
"COIL",0.781191829567595
"CCNT1",0.781191829567595
"KARS",0.7813435325947
"ZNF768",0.78159017154858
"C11orf48",0.781926832056918
"NFIX",0.78210236986951
"BAX",0.782114409319228
"TTLL7",0.782159078834046
"BHMT2",0.78251000490563
"ACAA1",0.782856268077453
"BCAM",0.78374890599321
"PIM3",0.783757986271795
"ACO2",0.783815228674109
"CDC40",0.783977295137175
"SLC44A1",0.78415248635315
"MZT2B",0.784506368147927
"MFSD10",0.784511050646113
"VAMP8",0.784658075715404
"ADPGK",0.78476670154484
"CYHR1",0.78478752053123
"FUNDC2",0.785118910019154
"MRPS28",0.785542842282209
"ADAM17",0.785888773609481
"SERPINB6",0.785950118737627
"TP53",0.786245159474429
"RNF114",0.786392039462487
"STARD3NL",0.786431117043689
"KLHL42",0.786431117043689
"PITPNM1",0.786691670493441
"SEC23IP",0.786691670493441
"RRAS2",0.786774201422623
"C12orf65",0.786881850529596
"LURAP1L",0.787220392561111
"CFLAR",0.787240182192792
"PON1",0.787371847658589
"RABL2B",0.787484473236374
"ABI1",0.788042091896483
"PSEN2",0.788344740194028
"VPS35",0.788345880384687
"SDF2L1",0.7888764797428
"GTF2F1",0.789082115401942
"ARMC7",0.789231529338538
"SEC31A",0.78965138704776
"GPR126",0.789681311535661
"COPZ1",0.78979394964166
"TM9SF2",0.789898391424729
"TMED10",0.789900612909218
"NENF",0.789930786610103
"TGFBI",0.790317997849472
"UQCRC1",0.790400166681551
"NMT1",0.790482491917562
"ZNF292",0.790665430473957
"TCEB1",0.790906644537125
"SMARCD1",0.790924499850772
"CA13",0.790931744146033
"SLC46A1",0.790931744146033
"TMEM132A",0.790931744146033
"PNPLA4",0.791013042459492
"ZDHHC7",0.791033476084696
"ACAT1",0.791042739287509
"FADS3",0.791093374474366
"PALLD",0.791273752208513
"LMBRD2",0.791282786430046
"CLASP1",0.791612474485068
"ARRDC3",0.791612474485068
"SETD3",0.791682768790939
"DNM2",0.792139531560288
"HMGN1",0.792319824257753
"KIF22",0.792435965691
"ZC3H18",0.792578543232593
"C4orf29",0.792578543232593
"PRDM2",0.792578543232593
"GART",0.792877197661675
"KCTD20",0.793236513623239
"IQGAP2",0.793653910014498
"HPX",0.793767187263092
"RPL37A",0.79391141857488
"CIAPIN1",0.793980679266556
"RIF1",0.793980679266556
"RP1-140K8.5",0.794009530499653
"PFKP",0.794212460407077
"SEC24B",0.794724382857884
"IFT88",0.794724609395829
"SF3A1",0.794724609395829
"KDM5A",0.794793754974999
"KDM6A",0.79484639711454
"RAP1B",0.795022388073229
"GAS2L1",0.795127293926351
"DGAT2",0.795259821006526
"EIF3H",0.79541962156733
"LINC00969",0.795860163094539
"KPNA3",0.795904964771258
"PPAP2B",0.795938110566546
"EXOSC4",0.796288308309456
"TMEM131",0.796365065820807
"TMEM53",0.796532052629788
"TSEN15",0.796532052629788
"IKBKAP",0.796578511587703
"C19orf53",0.796956473317629
"ZHX1",0.797340723288549
"OLA1",0.797817920737449
"LGALS3",0.797908491020894
"AHI1",0.798279619720306
"TRIM52-AS1",0.798279619720306
"NDUFS1",0.798293204988172
"METTL13",0.798293473042863
"EIF2S3",0.798452118193918
"SMIM13",0.798573575123478
"PDCL3",0.798722770382656
"IPO5",0.798882346458303
"MBD6",0.798959659348958
"CARS2",0.798959866442342
"TSEN54",0.798959866442342
"MEF2A",0.799036834678562
"UXT",0.799117300241781
"EIF3M",0.799613592812667
"RQCD1",0.799825984461537
"UPF3B",0.80022788647198
"LYPLA1",0.80038931289034
"MAP3K2",0.800967080938655
"ATAD3A",0.801007608846765
"EPHB4",0.801007780681938
"SC5D",0.801007780681938
"GANAB",0.801528532179643
"GDF15",0.801628790602758
"DNMT1",0.801666236837056
"DESI2",0.801737130624392
"NUDT4",0.801838139494117
"PYCR2",0.802142858513312
"GBA2",0.802142858513312
"UBE4B",0.802142858513312
"ANKS3",0.802142858513312
"MGAT1",0.803198307778325
"GLRX2",0.803434984401685
"CNN2",0.803434984401685
"ST3GAL6",0.803443919939223
"DKC1",0.803472297552635
"SCAF11",0.803581067197931
"RHBDD3",0.803691718241941
"UFSP2",0.803691718241941
"TMUB1",0.803777406316389
"KCMF1",0.803814977067429
"NUBP2",0.803881420453877
"TIMM9",0.803881420453877
"ATHL1",0.804019231497637
"RP11-783K16.5",0.804019231497637
"TAF4",0.804019231497637
"FBRSL1",0.804019231497637
"THAP1",0.804281529709901
"C12orf23",0.804353641482485
"STAG2",0.804596543009292
"SMPD4",0.804764230442633
"TSKU",0.804764230442633
"PEX26",0.805031976586868
"TUSC2",0.805386051719662
"MAST2",0.805741099354623
"TIMM8A",0.805751525068801
"SLC35A2",0.805849797208346
"MPHOSPH10",0.805849797208346
"EFCAB4A",0.805849797208346
"RALGAPB",0.805894704187637
"AP1S1",0.80644260549705
"FNIP2",0.806572909719243
"TSNAX",0.806808692695927
"MPZL1",0.807076374403879
"HSD3B7",0.807482837415837
"URI1",0.807548901542373
"RNMT",0.807625559736042
"PIKFYVE",0.807763884947937
"PRKRIR",0.807763884947937
"FOXK2",0.807927791863976
"MAF",0.807971750709264
"GLO1",0.808038094716523
"UNKL",0.808501349688205
"TMEM126A",0.808624373362136
"SENP6",0.808624373362136
"TMEM45B",0.808624373362136
"NDUFS5",0.80876785730952
"EZR",0.808829651974608
"LYSMD4",0.809113244743815
"C2orf82",0.809312464757504
"B2M",0.80932784862669
"THRAP3",0.809532258240159
"MICAL2",0.809612278518366
"DMD",0.809755524357438
"STIP1",0.80987108063579
"CIAO1",0.809914363602444
"HCFC1",0.810143341641543
"PGM2L1",0.81023502038858
"FAM104B",0.810610163319385
"PPP1R12C",0.810753847537232
"CFI",0.811108685886178
"CRIP3",0.811263985349195
"LATS2",0.811267588735361
"ZMPSTE24",0.811737910111791
"RPL29",0.812420242773837
"COX16",0.812654013812765
"MRPL46",0.812667809589041
"ZDHHC4",0.812742900744185
"RNF149",0.812751468609763
"GPX3",0.812841121285636
"ZYX",0.813153539573917
"DDX5",0.813284911432689
"CUX1",0.813394853501437
